접수번호,법인구분,고유번호,법인명,이름,성별,생년월일,직위,등기임원여부,상근여부,담당업무,주요경력,최대주주와의관계,재직기간,임기만료일,보고서연도
20220516001812,Y,00110893,대신증권,홍종국,남,1971년 06월,상무,미등기,상근,IT부문장,"중앙대 산업정보학
 대신증권 IT개발부 팀장
 대신증권 WM개발부 팀장
 대신증권 IT개발부장",-,2019.11.25~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,최근영,남,1963년 12월,상무,미등기,상근,"준법감시인
 준법지원부문장","조선대 회계학
 대신자산운용 법무본부장
 대신자산운용 리스크관리본부장/준법감시인
 대신에이엠씨 감사
 대신저축은행 준법감시인
 대신증권 법무지원부문장
 대신증권 감사부문장",-,2020.01.21~2021.12.31,2023년 12월 31일,2021
20220516001812,Y,00110893,대신증권,김상원,남,1972년 07월,상무,미등기,상근,디지털부문장,"한국외대 경영학(석사)
 대신증권 CIC사업전략팀장
 대신증권 스마트금융부장
 대신증권 Operation&Technology본부 이사대우부본부장",-,2018.01.01~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,나유석,남,1974년 02월,상무,미등기,상근,IPO담당,"한국과학기술원 MBA
 대신증권 IB2본부장
 대신증권 IPO본부 이사대우본부장",-,2020.11.23~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,신재범,남,1970년 02월,상무,미등기,상근,WM추진부문장,"세종대학교 회계학
 대신증권 광명센터장
 대신증권 대림동지점장
 대신증권 WM추진부 이사대우부장",-,2020.11.23~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,오익근,남,1963년 07월,대표이사,사내이사,상근,업무총괄,"경희대 경제학
 대신증권 인사부장
 대신증권 재무관리부장
 대신증권 리스크관리본부 이사대우본부장
 대신저축은행 경영지원본부장
 대신저축은행 대표이사
 대신증권 경영지원총괄, IB사업단장
 대신증권 부사장",1항 1호 아,2018.12.03~2021.12.31,2022년 03월 31일,2021
20220516001812,Y,00110893,대신증권,강준규,남,1972년 02월,상무,미등기,상근,재경1WM부문장,"가천대학교 무역학
 대신증권 수지지점장
 대신증권 여의도영업부장",-,2020.11.23~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,강윤기,남,1974년 08월,상무,미등기,상근,전략지원부문장,"성균관대학교 경영학
 대신증권 미래전략실장
 대신증권 전략지원실장",-,2020.11.23~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,김성원,남,1964년 06월,상무,미등기,상근,금융소비자보호총괄,"연세대 경영학(석사)
 대신증권 신규업무추진팀장
 대신증권 감사실 팀장
 대신증권 감사실장
 대신증권 감사담당 이사대우담당
 대신증권 감사부문장",-,2016.12.01~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,박정환,남,1975년 07월,상무,미등기,상근,Trading부문장,"서울대 기계공학
 SC제일은행 외환파생상품 이사대우
 미래에셋증권 FICC파생운용팀 수석매니저
 KTB투자증권 Financial Market본부 상무",-,2021.12.27~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,정기동,남,1963년 05월,상무보,미등기,상근,-,"전남대 경영학
 대신증권 리테일채권 이사대우부장
 대신증권 영업부 이사대우부장
 대신증권 신탁사업부 이사대우부장
 대신증권 목동WM센터 이사대우센터장
 대신증권 영업부장",-,2019.01.01~2021.12.31,2022년 03월 31일,2021
20220516001812,Y,00110893,대신증권,이정훈,남,1970년 01월,상무보,미등기,상근,Coverage본부장,"경희대 경제학
 메리츠증권 투자금융팀 이사
 하나금융투자 커버리지2실 상무대우
 DB금융투자 FAS1팀 이사
 IBK투자증권 Coverage3팀 이사",-,2021.06.01~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,김봉진,남,1969년 07월,상무보,미등기,상근,영업부장,"동아대 경영학(박사)
 대신증권 사하지점장
 대신증권 부산센터 이사대우센터장",-,2021.11.22~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,박현식,남,1967년 04월,이사대우부문장,미등기,상근,정보보호부문장,"충북대학교 전산학
 대신증권 차세대시스템부 팀장
 대신증권 IT시스템부 팀장
 대신증권 IT지원부장",-,2020.11.23~2021.12.31,2022년 12월 31일,2021
20220516001812,Y,00110893,대신증권,이성영,남,1969년 06월,이사대우부문장,미등기,상근,감사부문장,"중앙대 무역학
 대신증권 채권운용부 팀장
 대신증권 리테일상품팀 팀장
 대신증권 감사실장",-,2021.11.22~2021.12.31,2022년 12월 31일,2021
20220516001812,Y,00110893,대신증권,김병철,남,1958년 09월,사외이사,사외이사,비상근,감사위원장,"성균관대 행정학(박사)
 감사원 감사위원
 現)금융위원회 적극행정심의위원",1항 1호 아,2018.03.23~2021.12.31,2022년 03월 31일,2021
20220516001812,Y,00110893,대신증권,이창세,남,1962년 01월,사외이사,사외이사,비상근,-,"서울대 법학
 대검찰청 감찰부장(검사장)
 서울북부지방검찰청 검사장
 現)법무법인 (유)동인 변호사",1항 1호 아,2018.03.23~2021.12.31,2022년 03월 31일,2021
20220516001812,Y,00110893,대신증권,조홍희,남,1959년 07월,사외이사,사외이사,비상근,감사위원,"University of Bath 사회과학대학원(석사)
 서울지방국세청 청장
 現)법무법인 태평양 고문",1항 1호 아,2020.03.20~2021.12.31,2022년 03월 31일,2021
20220516001812,Y,00110893,대신증권,김창수,남,1958년 08월,사외이사,사외이사,비상근,감사위원,"Florida International University 경영대학원(박사)
 한국회계정보학회 회장
 중앙대 제15대 총장
 現)중앙대 경영경제대 경영학부 교수",1항 1호 아,2021.03.19~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,원윤희,남,1957년 09월,사외이사,사외이사,비상근,-,"Ohio State University 정책대학원(박사)
 한국조세연구원 제9대 원장
 서울시립대 제8대 총장
 現)서울시립대 세무대학원 교수",1항 1호 아,2021.03.19~2021.12.31,2023년 03월 31일,2021
20220516001812,Y,00110893,대신증권,김범철,남,1963년 08월,부사장,미등기,상근,경영전략총괄,"고려대 경영학
 대신증권 기획실장
 대신자산운용 전무
 대신증권 미래전략담당
 대신에프앤아이 경영기획본부장
 대신증권 기획본부장/투자금융담당",-,2016.01.01~2021.12.31,2023년 03월 31일,2021
20230316001545,Y,00110893,대신증권,이어룡,여,1953년 09월,회장,사내이사,상근,-,상명여자사범대,1항 1호 나,2004.09.24~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,송혁,남,1964년 04월,부사장,미등기,상근,리테일총괄,"전북대 회계학
 대신증권 비서실장
 대신증권 비서/브랜드본부장
 대신증권 WM사업단장,디지털사업단장",-　,2010.04.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,길기모,남,1968년 12월,전무,미등기,상근,리스크관리부문장,"서울대 경제학
 메리츠종금증권 심사팀장
 메리츠종금증권 리스크관리본부장",-　,2019.04.01~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,박성준,남,1973년 02월,전무,미등기,상근,IB부문장,"홍익대 경영학
 대신증권 금융주치의전략부장
 대신증권 IB솔루션부장
 대신증권 IB2본부장
 대신증권 IB3본부장",-　,2018.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,이정화,남,1968년 11월,전무,미등기,상근,-,"부경대 무역학
 대신증권 마산지점장
 대신증권 부전동지점장
 대신증권 동래지점장",-　,2016.01.01~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,권택현,남,1972년 02월,전무,미등기,상근,PF부문장,"경북대 경영학
대신증권 부동산금융본부장
대신증권 프로젝트금융본부 이사대우본부장",-　,2018.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,정연규,남,1967년 11월,전무,미등기,상근,서부WM부문장,"전남대 회계학
 대신증권 목포지점장
 대신증권 광주지점장
 대신증권 광주센터장",-　,2018.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김호중,남,1967년 08월,전무,미등기,상근,"고객자산부문장, 홍보부문장","성균관대 무역학
 대신증권 전략기획실장
 대신증권 기획본부 이사대우부본부장
 대신증권 영업부장
 대신에프앤아이 경영기획본부장",-　,2020.11.23~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,정연우,남,1972년 08월,전무,미등기,상근,Research Center장,"연세대 경영학
대신증권 소비재그룹장
대신증권 리서치부장",-　,2019.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,이재우,남,1972년 08월,전무,미등기,상근,Wholesale부문장,"홍익대 경영학
 대신증권 재무관리부장/자금부장
 대신증권 재무자금부장
 대신증권 법인금융상품본부장",-　,2019.11.25~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,이순남,여,1969년 05월,상무,미등기,상근,"프라이빗부문장,
 나인원프라이빗라운지장","동국대 경영학(석사)
 대신증권 강남역지점장
 대신증권 강남역삼센터 이사대우센터장
 대신증권 강남선릉센터 이사대우센터장",-　,2018.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,양홍석,남,1981년 04월,부회장,사내이사,상근,-,"서울대 경영학
 대신투자신탁운용 상무이사
 대신증권 전무
 대신증권 부사장
 대신증권 사장",최대주주 본인,2007.10.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,임민수,남,1971년 06월,상무,미등기,상근,재경2WM부문장,"성균관대 법학
 대신증권 대치동지점장
 대신증권 강남대로센터장
 대신증권 청담WM센터장",-　,2019.11.25~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김수창,남,1968년 10월,상무,미등기,상근,경영지원부문장,"연세대 인적자원개발학(석사)
 대신증권 인재지원부장
 대신증권 인재전략부장
 대신증권 인사부장",-　,2019.11.25~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,홍종국,남,1971년 06월,상무,미등기,상근,IT부문장,"중앙대 산업정보학
대신증권 WM개발부장
대신증권 IT개발부장",-　,2019.11.25~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,최근영,남,1963년 12월,상무,미등기,상근,"준법감시인
 준법지원부문장","조선대 회계학
 대신자산운용 법무본부장
 대신자산운용 리스크관리본부장/준법감시인
 대신에이엠씨 감사
 대신저축은행 준법감시인
 대신증권 법무지원부문장
 대신증권 감사부문장",-　,2020.01.21~2022.12.31,2023년 12월 31일,2022
20230316001545,Y,00110893,대신증권,김상원,남,1972년 07월,상무,미등기,상근,"금융소비자보호부문장
(COO)","한국외대 경영학(석사)
대신증권 스마트금융부장
대신증권 Operation&Technology본부 이사대우부본부장
대신증권 디지털부문장",-　,2018.01.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,나유석,남,1974년 02월,상무,미등기,상근,IPO담당,"한국과학기술원 MBA
 대신증권 IB2본부장
 대신증권 IPO본부 이사대우본부장",-　,2020.11.23~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,신재범,남,1970년 02월,상무,미등기,상근,재경1WM부문장,"세종대학교 회계학
 대신증권 대림동지점장
 대신증권 WM추진부 이사대우부장
WM추진부문장",-　,2020.11.23~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,강준규,남,1972년 02월,상무,미등기,상근,디지털부문장,"가천대학교 무역학
 대신증권 수지지점장
 대신증권 여의도영업부장
재경1WM부문장",-　,2020.11.23~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,강윤기,남,1974년 08월,상무,미등기,상근,전략지원부문장,"성균관대학교 경영학
 대신증권 미래전략실장
 대신증권 전략지원실장",-　,2020.11.23~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김성원,남,1964년 06월,상무,미등기,상근,-,"연세대 경영학(석사)
대신증권 감사실장
대신증권 감사부문장",-　,2016.12.01~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,오익근,남,1963년 07월,대표이사,사내이사,상근,업무총괄,"경희대 경제학
 대신증권 인사부장
 대신증권 재무관리부장
 대신증권 리스크관리본부 이사대우본부장
 대신저축은행 경영지원본부장
 대신저축은행 대표이사
 대신증권 경영지원총괄, IB사업단장",1항 1호 아,2018.12.03~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,박정환,남,1975년 07월,상무,미등기,상근,Trading부문장,"서울대 기계공학
 SC제일은행 외환파생상품 이사대우
 미래에셋증권 FICC파생운용팀 수석매니저
 KTB투자증권 Financial Market본부 상무",-　,2021.12.27~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,송종원,남,1973년 10월,상무,미등기,상근,경영기획부문장,"동국대 무역학
대신증권 경영기획실 이사대우실장",-,2022.06.02~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김경렬,남,1971년 01월,상무,미등기,상근,동부WM부문장,"경북대 경영학
대신증권 포항지점장
대신증권 동대구지점 이사대우지점장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김광혁,남,1973년 08월,상무,미등기,상근,Club1962센터장,"인하대 경제통상학
대신증권 역량개발부장
대신증권 Club1962 이사대우센터장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,박석원,남,1973년 02월,상무,미등기,상근,기업금융담당,"중앙대 응용통계학
대신증권 IB1본부 팀장
대신증권 ECM본부 이사대우본부장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김성균,남,1973년 03월,상무,미등기,상근,비서실장,"중앙대 경영학
대신증권 인사부장
대신증권 비서실 이사대우실장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,최광철,남,1973년 12월,상무,미등기,상근,WM추진부문장,"서강대 사회학
대신증권 상품전략부장
대신증권 상품기획부장
대신증권 리테일기획부장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,최대경,남,1974년 01월,상무,미등기,상근,고객자산부문 부부문장,"고려대 경영학
대신증권 리스크관리부장
대신증권 자산운용본부장
대신증권 멀티운용본부장
대신증권 패시브운용본부장",-,2022.11.21~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,이정훈,남,1970년 01월,상무보,미등기,상근,Coverage본부장,"경희대 경제학
 메리츠증권 투자금융팀 이사
 하나금융투자 커버리지2실 상무대우
 DB금융투자 FAS1팀 이사
 IBK투자증권 Coverage3팀 이사",　-,2021.06.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김봉진,남,1969년 07월,상무보,미등기,상근,영업부장,"동아대 경영학(박사)
 대신증권 사하지점장
 대신증권 부산센터 이사대우센터장",　-,2021.11.22~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김병철,남,1958년 09월,사외이사,사외이사,비상근,감사위원장,"성균관대 행정학(박사)
 감사원 감사위원
 現)금융위원회 적극행정심의위원",1항 1호 아,2018.03.23~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김상혁,남,1974년 12월,상무보,미등기,상근,PF1본부장,"인하대 정치외교학
NH투자증권 부동산금융부장
KB증권 프로젝트금융부 이사",-,2022.07.01~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,이성영,남,1969년 06월,이사대우부문장,미등기,상근,감사부문장,"중앙대 무역학
대신증권 리테일상품팀장
대신증권 감사실장",-,2021.11.22~2022.12.31,2023년 12월 31일,2022
20230316001545,Y,00110893,대신증권,정회민,남,1971년 12월,이사대우부문장,미등기,상근,정보보호부문장,"원광대 통계학
대신증권 정보보호부장",-,2022.11.21~2022.12.31,2023년 12월 31일,2022
20230316001545,Y,00110893,대신증권,이창세,남,1962년 01월,사외이사,사외이사,비상근,-,"서울대 법학
 대검찰청 감찰부장(검사장)
 서울북부지방검찰청 검사장
 現)법무법인 (유)동인 변호사",1항 1호 아,2018.03.23~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김창수,남,1958년 08월,사외이사,사외이사,비상근,감사위원,"Florida International University 경영대학원(박사)
 한국회계정보학회 회장
 중앙대 제15대 총장
 現)중앙대 경영경제대 경영학부 교수",1항 1호 아,2021.03.19~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,원윤희,남,1957년 09월,사외이사,사외이사,비상근,-,"Ohio State University 정책대학원(박사)
 한국조세연구원 제9대 원장
 서울시립대 제8대 총장
 現)서울시립대 세무대학원 교수",1항 1호 아,2021.03.19~2022.12.31,2023년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김성호,남,1950년 03월,사외이사,사외이사,비상근,감사위원,"건국대 법학(박사)
 국가청렴위원회 사무처장
 제58대 법무부장관
 現)재단법인 행복세상 이사장",1항 1호 아,2022.03.18~2022.12.31,2024년 03월 31일,2022
20230316001545,Y,00110893,대신증권,김범철,남,1963년 08월,부사장,미등기,상근,경영전략총괄,"고려대 경영학
 대신증권 기획실장
 대신자산운용 전무
 대신증권 미래전략담당
 대신에프앤아이 경영기획본부장
 대신증권 기획본부장/투자금융담당",-　,2016.01.01~2022.12.31,2024년 03월 31일,2022
